s80,p80,SAR,beta
0.1,0.32,0.56,0.9999989999882775
0.1,0.32,0.57,0.9999989999937958
0.1,0.32,0.58,0.9999989999966307
0.1,0.32,0.59,0.999998999998126
0.1,0.32,0.6,0.9999989999989346
0.1,0.34,0.05,0.019564057951427048
0.1,0.34,0.06,0.025626803793239634
0.1,0.34,0.07,0.032425238033700794
0.1,0.34,0.08,0.03998785965937444
0.1,0.34,0.09,0.048347670083655335
0.1,0.34,0.1,0.05754168583935831
0.1,0.34,0.11,0.06761072106819603
0.1,0.34,0.12,0.07859911361351243
0.1,0.34,0.13,0.09055479927684472
0.1,0.34,0.14,0.10352935826775021
0.1,0.34,0.15,0.11757812201544537
0.1,0.34,0.16,0.13276032247137032
0.1,0.34,0.17,0.14913933146033448
0.1,0.34,0.18,0.1667827979473061
0.1,0.34,0.19,0.18576300094914333
0.1,0.34,0.2,0.2061570958995109
0.1,0.34,0.21,0.22804744526903237
0.1,0.34,0.22,0.25152195511487113
0.1,0.34,0.23,0.2766746912397149
0.1,0.34,0.24,0.3036057961486966
0.1,0.34,0.25,0.332422525335006
0.1,0.34,0.26,0.36323945699710786
0.1,0.34,0.27,0.3961792476214626
0.1,0.34,0.28,0.4313729917784369
0.1,0.34,0.29,0.46896118601809356
0.1,0.34,0.3,0.5090943362298569
0.1,0.34,0.31,0.551933773874915
0.1,0.34,0.32,0.5976528018903953
0.1,0.34,0.33,0.6464371759728079
0.1,0.34,0.34,0.6984866893006738
0.1,0.34,0.35,0.7540163333940956
0.1,0.34,0.36,0.8132572115285426
0.1,0.34,0.37,0.8764585466478132
0.1,0.34,0.38,0.9438889162423332
0.1,0.34,0.39,0.9999964934999876
0.1,0.34,0.4,0.999998398620442
0.1,0.34,0.41,0.9999989998686881
0.1,0.34,0.42,0.9999989011041922
0.1,0.34,0.43,0.9999989975131541
0.1,0.34,0.44,0.9999989999256209
0.1,0.34,0.45,0.9999979050540014
0.1,0.34,0.46,0.9999987598043519
0.1,0.34,0.47,0.9999989434236786
0.1,0.34,0.48,0.9999989807547895
0.1,0.34,0.49,0.9999989929714894
0.1,0.34,0.5,0.9999989972676289
0.1,0.34,0.51,0.9999989988773462
0.1,0.34,0.52,0.9999989995154205
0.1,0.34,0.53,0.9999989997813861
0.1,0.34,0.54,0.999998999897367
0.1,0.34,0.55,0.9999989999500473
0.1,0.34,0.56,0.9999989999748765
0.1,0.34,0.57,0.9999989999869798
0.1,0.34,0.58,0.9999989999930644
0.1,0.34,0.59,0.9999989999962109
0.1,0.34,0.6,0.999998999997881
0.1,0.36,0.05,0.019019230489764696
0.1,0.36,0.06,0.02486719704400317
0.1,0.36,0.07,0.03141238054234343
0.1,0.36,0.08,0.03868099648774154
0.1,0.36,0.09,0.046703356429448104
0.1,0.36,0.1,0.055513799956953075
0.1,0.36,0.11,0.06514998644086795
0.1,0.36,0.12,0.07565297522825758
0.1,0.36,0.13,0.08706715612982378
0.1,0.36,0.14,0.09944030014514688
0.1,0.36,0.15,0.11282365571600449
0.1,0.36,0.16,0.12727208595275935
0.1,0.36,0.17,0.14284425671687348
0.1,0.36,0.18,0.1596028180898549
0.1,0.36,0.19,0.1776146670112283
0.1,0.36,0.2,0.19695120060237098
0.1,0.36,0.21,0.21768861425154948
0.1,0.36,0.22,0.23990822014755217
0.1,0.36,0.23,0.26369690052694056
0.1,0.36,0.24,0.2891472875611408
0.1,0.36,0.25,0.31635843617637305
0.1,0.36,0.26,0.3454361676936728
0.1,0.36,0.27,0.3764935778710882
0.1,0.36,0.28,0.4096519128213474
0.1,0.36,0.29,0.445040518091206
0.1,0.36,0.3,0.48279823654089676
0.1,0.36,0.31,0.5230737868691817
0.1,0.36,0.32,0.566026573491238
0.1,0.36,0.33,0.6118281757037242
0.1,0.36,0.34,0.6606620906192354
0.1,0.36,0.35,0.7127260088862867
0.1,0.36,0.36,0.768233014193292
0.1,0.36,0.37,0.8274116616293469
0.1,0.36,0.38,0.8905091296086982
0.1,0.36,0.39,0.9577913378564378
0.1,0.36,0.4,0.9999894879069802
0.1,0.36,0.41,0.9999988522807709
0.1,0.36,0.42,0.9999963957954591
0.1,0.36,0.43,0.999998939172822
0.1,0.36,0.44,0.99999899833516
0.1,0.36,0.45,0.9999989999461272
0.1,0.36,0.46,0.999998026673947
0.1,0.36,0.47,0.9999987797965731
0.1,0.36,0.48,0.9999989467435838
0.1,0.36,0.49,0.9999989815044276
0.1,0.36,0.5,0.9999989931216655
0.1,0.36,0.51,0.999998997282951
0.1,0.36,0.52,0.9999989988677092
0.1,0.36,0.53,0.9999989995050363
0.1,0.36,0.54,0.9999989997741485
0.1,0.36,0.55,0.9999989998928754
0.1,0.36,0.56,0.9999989999473734
0.1,0.36,0.57,0.9999989999733062
0.1,0.36,0.58,0.9999989999860582
0.1,0.36,0.59,0.9999989999925203
0.1,0.36,0.6,0.9999989999958867
0.1,0.38,0.05,0.018526971391670526
0.1,0.38,0.06,0.024181484006157872
0.1,0.38,0.07,0.030498818915983494
0.1,0.38,0.08,0.03750323660050554
0.1,0.38,0.09,0.04522263231583539
0.1,0.38,0.1,0.05368902066143596
0.1,0.38,0.11,0.06293733270114911
0.1,0.38,0.12,0.07300572810364686
0.1,0.38,0.13,0.08393551133739607
0.1,0.38,0.14,0.09577109424026543
0.1,0.38,0.15,0.10856015615318387
0.1,0.38,0.16,0.12235373123096269
0.1,0.38,0.17,0.1372063540516277
0.1,0.38,0.18,0.15317635736724872
0.1,0.38,0.19,0.17032586392206242
0.1,0.38,0.2,0.18872125799616601
0.1,0.38,0.21,0.20843334193659377
0.1,0.38,0.22,0.22953765514116448
0.1,0.38,0.23,0.2521147811023903
0.1,0.38,0.24,0.2762509503410943
0.1,0.38,0.25,0.30203787013187294
0.1,0.38,0.26,0.3295737806803256
0.1,0.38,0.27,0.3589635936595804
0.1,0.38,0.28,0.39031957753055185
0.1,0.38,0.29,0.42376172764529924
0.1,0.38,0.3,0.4594186081421252
0.1,0.38,0.31,0.4974279312921307
0.1,0.38,0.32,0.5379373189296452
0.1,0.38,0.33,0.5811048639824863
0.1,0.38,0.34,0.6271017164794156
0.1,0.38,0.35,0.6761095050975103
0.1,0.38,0.36,0.7283247821907253
0.1,0.38,0.37,0.7839603030410818
0.1,0.38,0.38,0.8432424730341179
0.1,0.38,0.39,0.9064184058226086
0.1,0.38,0.4,0.9737385213845325
0.1,0.38,0.41,0.9999987651916676
0.1,0.38,0.42,0.99999897129028
0.1,0.38,0.43,0.9999976861990504
0.1,0.38,0.44,0.9999989665579446
0.1,0.38,0.45,0.9999989990042288
0.1,0.38,0.46,0.9999989999651443
0.1,0.38,0.47,0.999998180060896
0.1,0.38,0.48,0.9999988087022239
0.1,0.38,0.49,0.9999989519167797
0.1,0.38,0.5,0.9999989829301463
0.1,0.38,0.51,0.9999989935284017
0.1,0.38,0.52,0.999998997399749
0.1,0.38,0.53,0.999998998899858
0.1,0.38,0.54,0.9999989995125333
0.1,0.38,0.55,0.9999989997748426
0.1,0.38,0.56,0.9999989998920215
0.1,0.38,0.57,0.99999899994642
0.1,0.38,0.58,0.9999989999725731
0.1,0.38,0.59,0.999998999985555
0.1,0.38,0.6,0.9999989999921904
0.1,0.4,0.05,0.01808039208609393
0.1,0.4,0.06,0.023559902241494315
0.1,0.4,0.07,0.02967133359215216
0.1,0.4,0.08,0.036437111732428314
0.1,0.4,0.09,0.04388340102298004
0.1,0.4,0.1,0.05203976588649431
0.1,0.4,0.11,0.06093887919000045
0.1,0.4,0.12,0.0706163444026875
0.1,0.4,0.13,0.08111071923349797
0.1,0.4,0.14,0.09246348753300991
0.1,0.4,0.15,0.10471917395278889
0.1,0.4,0.16,0.11792543845923377
0.1,0.4,0.17,0.13213321730485933
0.1,0.4,0.18,0.14739693325418068
0.1,0.4,0.19,0.16377461432832208
0.1,0.4,0.2,0.1813281996810098
0.1,0.4,0.21,0.20012374819907836
0.1,0.4,0.22,0.22023172161356794
0.1,0.4,0.23,0.24172727868756397
0.1,0.4,0.24,0.2646907209083446
0.1,0.4,0.25,0.289207597783931
0.1,0.4,0.26,0.31536939647025103
0.1,0.4,0.27,0.3432738264122612
0.1,0.4,0.28,0.3730253006134824
0.1,0.4,0.29,0.40473571559243454
0.1,0.4,0.3,0.43852447002914263
0.1,0.4,0.31,0.47451969145901723
0.1,0.4,0.32,0.5128586241235051
0.1,0.4,0.33,0.5536884130025942
0.1,0.4,0.34,0.5971672342551652
0.1,0.4,0.35,0.6434645931938268
0.1,0.4,0.36,0.6927629684857571
0.1,0.4,0.37,0.7452587605712684
0.1,0.4,0.38,0.8011632781798139
0.1,0.4,0.39,0.8607028487606687
0.1,0.4,0.4,0.9241273982861111
0.1,0.4,0.41,0.9916993246895457
0.1,0.4,0.42,0.9999989964699442
0.1,0.4,0.43,0.9999989954527887
0.1,0.4,0.44,0.999998399296597
0.1,0.4,0.45,0.9999989833398167
0.1,0.4,0.46,0.9999989994606443
0.1,0.4,0.47,0.9999989999795864
0.1,0.4,0.48,0.9999983414300224
0.1,0.4,0.49,0.9999988415760623
0.1,0.4,0.5,0.9999989581607164
0.1,0.4,0.51,0.9999989848027281
0.1,0.4,0.52,0.9999989941211306
0.1,0.4,0.53,0.9999989975953899
0.1,0.4,0.54,0.9999989989663242
0.1,0.4,0.55,0.9999989995354052
0.1,0.4,0.56,0.99999899978263
0.1,0.4,0.57,0.9999989998945351
0.1,0.4,0.58,0.9999989999471098
0.1,0.4,0.59,0.9999989999726628
0.1,0.4,0.6,0.9999989999854736
0.1,0.42,0.05,0.017673821221254216
0.1,0.42,0.06,0.02299442397021692
0.1,0.42,0.07,0.02891906570066119
0.1,0.42,0.08,0.03546864906243574
0.1,0.42,0.09,0.04266756618942793
0.1,0.42,0.1,0.050543457062766355
0.1,0.42,0.11,0.059126894479104006
0.1,0.42,0.12,0.06845123964246318
0.1,0.42,0.13,0.07855261434863905
0.1,0.42,0.14,0.08946990471484173
0.1,0.42,0.15,0.10124484356148446
0.1,0.42,0.16,0.1139221039910617
0.1,0.42,0.17,0.1275494291308396
0.1,0.42,0.18,0.1421778049000917
0.1,0.42,0.19,0.15786161424979384
0.1,0.42,0.2,0.17465887336756086
0.1,0.42,0.21,0.19263144712662025
0.1,0.42,0.22,0.21184530821686604
0.1,0.42,0.23,0.23237081340720647
0.1,0.42,0.24,0.254283070082177
0.1,0.42,0.25,0.27766214461500954
0.1,0.42,0.26,0.3025935797091703
0.1,0.42,0.27,0.32916872471770003
0.1,0.42,0.28,0.35748518616276076
0.1,0.42,0.29,0.3876474059193831
0.1,0.42,0.3,0.419767003868949
0.1,0.42,0.31,0.45396356708419644
0.1,0.42,0.32,0.4903651907668582
0.1,0.42,0.33,0.5291091960783036
0.1,0.42,0.34,0.5703427849861755
0.1,0.42,0.35,0.6142247116999261
0.1,0.42,0.36,0.6609244468882454
0.1,0.42,0.37,0.7106249574906988
0.1,0.42,0.38,0.7635235067908338
0.1,0.42,0.39,0.8198318546885718
0.1,0.42,0.4,0.8797790785390533
0.1,0.42,0.41,0.9436121587765146
0.1,0.42,0.42,0.9999791598664745
0.1,0.42,0.43,0.9999973016623092
0.1,0.42,0.44,0.9999989993975564
0.1,0.42,0.45,0.9999987481884676
0.1,0.42,0.46,0.9999989923916998
0.1,0.42,0.47,0.9999989997323832
0.1,0.42,0.48,0.9999989999890552
0.1,0.42,0.49,0.999998493057259
0.1,0.42,0.5,0.9999988742906073
0.1,0.42,0.51,0.9999989647648715
0.1,0.42,0.52,0.9999989868962411
0.1,0.42,0.53,0.9999989948244565
0.1,0.42,0.54,0.9999989978436046
0.1,0.42,0.55,0.9999989990575983
0.1,0.42,0.56,0.999998999570102
0.1,0.42,0.57,0.9999989997961518
0.1,0.42,0.58,0.9999989998998854
0.1,0.42,0.59,0.9999989999492335
0.1,0.42,0.6,0.999998999973493
0.1,0.44,0.05,0.017302597202875403
0.1,0.44,0.06,0.02247845699310134
0.1,0.44,0.07,0.028233105682485004
0.1,0.44,0.08,0.03458611599687684
0.1,0.44,0.09,0.04156030273723712
0.1,0.44,0.1,0.04918158718684281
0.1,0.44,0.11,0.0574786882354065
0.1,0.44,0.12,0.06648296268343605
0.1,0.44,0.13,0.07622837041500286
0.1,0.44,0.14,0.08675148461214667
0.1,0.44,0.15,0.09809155592708148
0.1,0.44,0.16,0.1102906012077076
0.1,0.44,0.17,0.12339352228834581
0.1,0.44,0.18,0.13744825929986026
0.1,0.44,0.19,0.15250594784022514
0.1,0.44,0.2,0.16862112117045466
0.1,0.44,0.21,0.18585192010014545
0.1,0.44,0.22,0.2042603313552234
0.1,0.44,0.23,0.22391244695520265
0.1,0.44,0.24,0.24487873959191486
0.1,0.44,0.25,0.26723452044067014
0.1,0.44,0.26,0.29105994282163217
0.1,0.44,0.27,0.31644075871687843
0.1,0.44,0.28,0.34346852921851123
0.1,0.44,0.29,0.3722410917933282
0.1,0.44,0.3,0.402863299573908
0.1,0.44,0.31,0.4354470175377449
0.1,0.44,0.32,0.4701123058459089
0.1,0.44,0.33,0.506987771572849
0.1,0.44,0.34,0.546211323051782
0.1,0.44,0.35,0.5879311639324584
0.1,0.44,0.36,0.6323062328980694
0.1,0.44,0.37,0.6795076112528988
0.1,0.44,0.38,0.7297189373717743
0.1,0.44,0.39,0.7831398945163021
0.1,0.44,0.4,0.8399826167391942
0.1,0.44,0.41,0.9004790913571507
0.1,0.44,0.42,0.9648765043282131
0.1,0.44,0.43,0.9999948010169547
0.1,0.44,0.44,0.9999988380093471
0.1,0.44,0.45,0.9999989999317426
0.1,0.44,0.46,0.9999989022807019
0.1,0.44,0.47,0.9999989967841337
0.1,0.44,0.48,0.9999989998772009
0.1,0.44,0.49,0.9999989999945775
0.1,0.44,0.5,0.9999986244198603
0.1,0.44,0.51,0.9999989040206924
0.1,0.44,0.52,0.9999989711782685
0.1,0.44,0.53,0.999998989020639
0.1,0.44,0.54,0.9999989955703094
0.1,0.44,0.55,0.9999989981190834
0.1,0.44,0.56,0.9999989991639299
0.1,0.44,0.57,0.9999989996127372
0.1,0.44,0.58,0.9999989998138119
0.1,0.44,0.59,0.9999989999074023
0.1,0.44,0.6,0.9999989999525032
0.1,0.46,0.05,0.016962843890225475
0.1,0.46,0.06,0.02200652515505947
0.1,0.46,0.07,0.027606058859331744
0.1,0.46,0.08,0.0337798554855389
0.1,0.46,0.09,0.040549322716588086
0.1,0.46,0.1,0.04793889246034561
0.1,0.46,0.11,0.055975476819166134
0.1,0.46,0.12,0.06468880152688526
0.1,0.46,0.13,0.0741108332121389
0.1,0.46,0.14,0.08427611009147178
0.1,0.46,0.15,0.09522163626486987
0.1,0.46,0.16,0.10698706752347105
0.1,0.46,0.17,0.11961477075554887
0.1,0.46,0.18,0.13314995936328886
0.1,0.46,0.19,0.14764090162265303
0.1,0.46,0.2,0.16313899445189392
0.1,0.46,0.21,0.1796990691284566
0.1,0.46,0.22,0.19737955965368673
0.1,0.46,0.23,0.21624275662605008
0.1,0.46,0.24,0.23635506867106945
0.1,0.46,0.25,0.257787395046485
0.1,0.46,0.26,0.2806152646934089
0.1,0.46,0.27,0.3049193914220198
0.1,0.46,0.28,0.3307859541442299
0.1,0.46,0.29,0.358307030056131
0.1,0.46,0.3,0.3875811541143516
0.1,0.46,0.31,0.41871361784130356
0.1,0.46,0.32,0.4518172489993909
0.1,0.46,0.33,0.4870129096537548
0.1,0.46,0.34,0.5244301840743556
0.1,0.46,0.35,0.564208039444308
0.1,0.46,0.36,0.6064961973275445
0.1,0.46,0.37,0.6514548027734484
0.1,0.46,0.38,0.6992566539321305
0.1,0.46,0.39,0.7500879103182155
0.1,0.46,0.4,0.8041488714134761
0.1,0.46,0.41,0.8616540530889798
0.1,0.46,0.42,0.9228419867169226
0.1,0.46,0.43,0.9879475575491925
0.1,0.46,0.44,0.9999989826236181
0.1,0.46,0.45,0.9999989867629117
0.1,0.46,0.46,0.9999978634694078
0.1,0.46,0.47,0.9999989646052929
0.1,0.46,0.48,0.9999989987317719
0.1,0.46,0.49,0.9999989999474752
0.1,0.46,0.5,0.9999989999974981
0.1,0.46,0.51,0.9999987312327393
0.1,0.46,0.52,0.9999989292418723
0.1,0.46,0.53,0.9999989770304234
0.1,0.46,0.54,0.9999989910346322
0.1,0.46,0.55,0.9999989963039835
0.1,0.46,0.56,0.9999989984000915
0.1,0.46,0.57,0.9999989992764329
0.1,0.46,0.58,0.9999989996595743
0.1,0.46,0.59,0.999998999833997
0.1,0.46,0.6,0.9999989999163695
0.1,0.48,0.05,0.016651323810869957
0.1,0.48,0.06,0.02157391861403356
0.1,0.48,0.07,0.02703175717453149
0.1,0.48,0.08,0.033041819330361065
0.1,0.48,0.09,0.039624392604084756
0.1,0.48,0.1,0.04680245361194492
0.1,0.48,0.11,0.054601631428677924
0.1,0.48,0.12,0.06304986808707283
0.1,0.48,0.13,0.07217746521308462
0.1,0.48,0.14,0.08201709665074301
0.1,0.48,0.15,0.0926037960859015
0.1,0.48,0.16,0.10397509211971108
0.1,0.48,0.17,0.11617108057926002
0.1,0.48,0.18,0.12923455255007946
0.1,0.48,0.19,0.14321116130939043
0.1,0.48,0.2,0.15814954592565506
0.1,0.48,0.21,0.17410156182419054
0.1,0.48,0.22,0.191122466213763
0.1,0.48,0.23,0.2092711508052087
0.1,0.48,0.24,0.22861038940747544
0.1,0.48,0.25,0.24920709705871918
0.1,0.48,0.26,0.27113283140347233
0.1,0.48,0.27,0.294463636335263
0.1,0.48,0.28,0.31928094394208717
0.1,0.48,0.29,0.3456716800026645
0.1,0.48,0.3,0.3737287237226536
0.1,0.48,0.31,0.4035516625070896
0.1,0.48,0.32,0.4352466817185225
0.1,0.48,0.33,0.46892781141048473
0.1,0.48,0.34,0.5047172041457669
0.1,0.48,0.35,0.5427458738169784
0.1,0.48,0.36,0.5831546297657796
0.1,0.48,0.37,0.6260945401873207
0.1,0.48,0.38,0.6717282469405658
0.1,0.48,0.39,0.7202305576861844
0.1,0.48,0.4,0.7717908670484215
0.1,0.48,0.41,0.826611780553153
0.1,0.48,0.42,0.8849134702907361
0.1,0.48,0.43,0.9469331730157912
0.1,0.48,0.44,0.9999877440733301
0.1,0.48,0.45,0.9999969984792786
0.1,0.48,0.46,0.9999989990515291
0.1,0.48,0.47,0.9999986444822204
0.1,0.48,0.48,0.9999989879514131
0.1,0.48,0.49,0.9999989995302269
0.1,0.48,0.5,0.9999989999789205
0.1,0.48,0.51,0.9999982765713614
0.1,0.48,0.52,0.9999988136816584
0.1,0.48,0.53,0.9999989494842304
0.1,0.48,0.54,0.9999989821184944
0.1,0.48,0.55,0.9999989928478983
0.1,0.48,0.56,0.999998996986688
0.1,0.48,0.57,0.9999989986699673
0.1,0.48,0.58,0.9999989993878506
0.1,0.48,0.59,0.9999989997073935
0.1,0.48,0.6,0.9999989998552449
0.1,0.5,0.05,0.016365324173490525
0.1,0.5,0.06,0.02117705127132124
0.1,0.5,0.07,0.026505040271228467
0.1,0.5,0.08,0.032365276337606635
0.1,0.5,0.09,0.038776958195392314
0.1,0.5,0.1,0.04576178245285733
0.1,0.5,0.11,0.05334409957003936
0.1,0.5,0.12,0.06155039412117939
0.1,0.5,0.13,0.07040942096520894
0.1,0.5,0.14,0.07995218423347698
0.1,0.5,0.15,0.09021194439110751
0.1,0.5,0.16,0.1012243216229106
0.1,0.5,0.17,0.11302737374508852
0.1,0.5,0.18,0.12566171522437714
0.1,0.5,0.19,0.13917066193899588
0.1,0.5,0.2,0.1536003704817807
0.1,0.5,0.21,0.16900003064891167
0.1,0.5,0.22,0.18542205154454386
0.1,0.5,0.23,0.20292227811110206
0.1,0.5,0.24,0.2215602253557585
0.1,0.5,0.25,0.24139932761747757
0.1,0.5,0.26,0.2625073383677809
0.1,0.5,0.27,0.28495636174315064
0.1,0.5,0.28,0.3088235008925698
0.1,0.5,0.29,0.33419106788594094
0.1,0.5,0.3,0.3611470084236252
0.1,0.5,0.31,0.38978547033577526
0.1,0.5,0.32,0.42020702530713083
0.1,0.5,0.33,0.45251949155961824
0.1,0.5,0.34,0.4868383774368318
0.1,0.5,0.35,0.5232875532209296
0.1,0.5,0.36,0.561999893804696
0.1,0.5,0.37,0.6031185844348967
0.1,0.5,0.38,0.6467968409286959
0.1,0.5,0.39,0.6932000452854002
0.1,0.5,0.4,0.742506367846704
0.1,0.5,0.41,0.7949076965388586
0.1,0.5,0.42,0.8506106029821339
0.1,0.5,0.43,0.9098411351420848
0.1,0.5,0.44,0.9728273704358564
0.1,0.5,0.45,0.9999979791140619
0.1,0.5,0.46,0.9999988913864005
0.1,0.5,0.47,0.9999989999393475
0.1,0.5,0.48,0.9999988949840176
0.1,0.5,0.49,0.9999989961234667
0.1,0.5,0.5,0.9999989998356591
0.1,0.5,0.51,0.9999989999920197
0.1,0.5,0.52,0.9999985278118145
0.1,0.5,0.53,0.9999988745736443
0.1,0.5,0.54,0.9999989648579193
0.1,0.5,0.55,0.9999989863717896
0.1,0.5,0.56,0.9999989944142462
0.1,0.5,0.57,0.9999989975947245
0.1,0.5,0.58,0.9999989989173522
0.1,0.5,0.59,0.999998999492829
0.1,0.5,0.6,0.9999989997536587
0.1,0.52,0.05,0.01610256987618784
0.1,0.52,0.06,0.020812608579990267
0.1,0.52,0.07,0.026021584456001202
0.1,0.52,0.08,0.03174458974680035
0.1,0.52,0.09,0.03799985922504003
0.1,0.52,0.1,0.044807905263872155
0.1,0.52,0.11,0.05219195661098349
0.1,0.52,0.12,0.06017719258214641
0.1,0.52,0.13,0.06879095941152787
0.1,0.52,0.14,0.07806276714701267
0.1,0.52,0.15,0.08802427882109973
0.1,0.52,0.16,0.09870939913426115
0.1,0.52,0.17,0.1101543530446293
0.1,0.52,0.18,0.12239779674132516
0.1,0.52,0.19,0.13548093122556112
0.1,0.52,0.2,0.1494477310849882
0.1,0.52,0.21,0.16434493915206574
0.1,0.52,0.22,0.1802224237347464
0.1,0.52,0.23,0.1971332936017519
0.1,0.52,0.24,0.2151341361432139
0.1,0.52,0.25,0.23428525779012668
0.1,0.52,0.26,0.25465101889299213
0.1,0.52,0.27,0.27629996417013414
0.1,0.52,0.28,0.29930532376759134
0.1,0.52,0.29,0.3237452697869863
0.1,0.52,0.3,0.34970331347038003
0.1,0.52,0.31,0.3772686848230059
0.1,0.52,0.32,0.4065371529112565
0.1,0.52,0.33,0.43761070829354476
0.1,0.52,0.34,0.4705990032802056
0.1,0.52,0.35,0.5056195012113638
0.1,0.52,0.36,0.5427982187310064
0.1,0.52,0.37,0.5822706486211219
0.1,0.52,0.38,0.6241821797493471
0.1,0.52,0.39,0.668689414538996
0.1,0.52,0.4,0.715960776639262
0.1,0.52,0.41,0.7661786271607488
0.1,0.52,0.42,0.819538472803801
0.1,0.52,0.43,0.8762525346163736
0.1,0.52,0.44,0.9365443275139458
0.1,0.52,0.45,0.9998020165319093
0.1,0.52,0.46,0.999998998646471
0.1,0.52,0.47,0.9999989948051178
0.1,0.52,0.48,0.9999981645635211
0.1,0.52,0.49,0.9999989705540582
0.1,0.52,0.5,0.9999989988157685
0.1,0.52,0.51,0.9999989999454671
0.1,0.52,0.52,0.9999989999971377
0.1,0.52,0.53,0.9999987000141012
0.1,0.52,0.54,0.9999989178501371
0.1,0.52,0.55,0.999998974439566
0.1,0.52,0.56,0.9999989898128228
0.1,0.52,0.57,0.9999989957217523
0.1,0.52,0.58,0.9999989981171556
0.1,0.52,0.59,0.9999989991357242
0.1,0.52,0.6,0.999998999587882
0.1,0.54,0.05,0.015861154553258094
0.1,0.54,0.06,0.020477903753130706
0.1,0.54,0.07,0.025577769652777298
0.1,0.54,0.08,0.031175041294592955
0.1,0.54,0.09,0.03728710382070725
0.1,0.54,0.1,0.04393336125017884
0.1,0.54,0.11,0.051136084638239654
0.1,0.54,0.12,0.05891923418775866
0.1,0.54,0.13,0.06730891704322922
0.1,0.54,0.14,0.07633328913215434
0.1,0.54,0.15,0.08602257331152025
0.1,0.54,0.16,0.09640912993733564
0.1,0.54,0.17,0.10752753367541423
0.1,0.54,0.18,0.11941467735631713
0.1,0.54,0.19,0.13210988461361992
0.1,0.54,0.2,0.1456550905754813
0.1,0.54,0.21,0.16009491143629548
0.1,0.54,0.22,0.17547690503963376
0.1,0.54,0.23,0.19185171901704234
0.1,0.54,0.24,0.20927330889857412
0.1,0.54,0.25,0.22779916667036826
0.1,0.54,0.26,0.24749061486554472
0.1,0.54,0.27,0.26841298751678916
0.1,0.54,0.28,0.2906360402193428
0.1,0.54,0.29,0.3142342269283088
0.1,0.54,0.3,0.3392870725432284
0.1,0.54,0.31,0.365879550393225
0.1,0.54,0.32,0.39410269063745196
0.1,0.54,0.33,0.42405367037386577
0.1,0.54,0.34,0.4558367546445931
0.1,0.54,0.35,0.4895636588785988
0.1,0.54,0.36,0.525354219878685
0.1,0.54,0.37,0.5633370174563035
0.1,0.54,0.38,0.6036507282665252
0.1,0.54,0.39,0.6464436811270721
0.1,0.54,0.4,0.6918761397078599
0.1,0.54,0.41,0.7401208124164456
0.1,0.54,0.42,0.7913638028529283
0.1,0.54,0.43,0.8458057720827458
0.1,0.54,0.44,0.9036655961485272
0.1,0.54,0.45,0.9651755685210041
0.1,0.54,0.46,0.9999901974167011
0.1,0.54,0.47,0.9999986407055566
0.1,0.54,0.48,0.9999989997757548
0.1,0.54,0.49,0.9999987949281728
0.1,0.54,0.5,0.99999899213052
0.1,0.54,0.51,0.999998999655279
0.1,0.54,0.52,0.9999989999827769
0.1,0.54,0.53,0.9999983091341927
0.1,0.54,0.54,0.9999988142162165
0.1,0.54,0.55,0.9999989475724389
0.1,0.54,0.56,0.9999989817330555
0.1,0.54,0.57,0.9999989925199669
0.1,0.54,0.58,0.9999989967818228
0.1,0.54,0.59,0.9999989985526361
0.1,0.54,0.6,0.9999989993224911
0.1,0.56,0.05,0.015639490127728375
0.1,0.56,0.06,0.020170699143494
0.1,0.56,0.07,0.02517058130256952
0.1,0.56,0.08,0.030652702109414325
0.1,0.56,0.09,0.03663354664173552
0.1,0.56,0.1,0.043131938264046175
0.1,0.56,0.11,0.05016886278603567
0.1,0.56,0.12,0.05776733500068837
0.1,0.56,0.13,0.06595233264852554
0.1,0.56,0.14,0.07475078382945717
0.1,0.56,0.15,0.08419165051351554
0.1,0.56,0.16,0.09430586442924878
0.1,0.56,0.17,0.10512652610333965
0.1,0.56,0.18,0.1166889396736369
0.1,0.56,0.19,0.1290307355677041
0.1,0.56,0.2,0.14219202208307608
0.1,0.56,0.21,0.15621549075693514
0.1,0.56,0.22,0.17114662355944724
0.1,0.56,0.23,0.18703385304429196
0.1,0.56,0.24,0.20392876744813368
0.1,0.56,0.25,0.22188632535796207
0.1,0.56,0.26,0.24096508962895113
0.1,0.56,0.27,0.26122760425988034
0.1,0.56,0.28,0.28274040061117184
0.1,0.56,0.29,0.3055746260438067
0.1,0.56,0.3,0.32980622183082753
0.1,0.56,0.31,0.35551632537911415
0.1,0.56,0.32,0.38279176781515395
0.1,0.56,0.33,0.41172534253480997
0.1,0.56,0.34,0.44241650156823914
0.1,0.56,0.35,0.47497180180670173
0.1,0.56,0.36,0.50950552553221
0.1,0.56,0.37,0.5461403127935933
0.1,0.56,0.38,0.5850081233005553
0.1,0.56,0.39,0.6262505360958132
0.1,0.56,0.4,0.6700201743028624
0.1,0.56,0.41,0.7164812305417357
0.1,0.56,0.42,0.7658116556655188
0.1,0.56,0.43,0.8182022128046361
0.1,0.56,0.44,0.8738601744147221
0.1,0.56,0.45,0.9330059284139565
0.1,0.56,0.46,0.9958471539716618
0.1,0.56,0.47,0.9999989941844458
0.1,0.56,0.48,0.999998988157942
0.1,0.56,0.49,0.9999976984288929
0.1,0.56,0.5,0.999998951949306
0.1,0.56,0.51,0.9999989979894397
